danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
0.71,0.752,-8.855,0,0.0474,2.43e-05,0.838,0.175,0.109,122.014,0,0,0,0,0,0,1,0,0,0,0,0
0.578,0.713,-8.106,0,0.293,0.374,0.0,0.193,0.358,145.351,0,0,1,0,0,0,0,0,0,0,0,0
0.729,0.685,-9.637,0,0.105,0.41,1.37e-05,0.12,0.32,93.969,0,0,0,0,0,0,0,0,0,1,0,0
0.583,0.635,-6.033,0,0.0393,0.0327,0.0,0.422,0.236,119.942,0,0,0,0,1,0,0,0,0,0,0,0
0.575,0.893,-4.136,1,0.0761,0.134,0.0,0.136,0.804,173.881,0,0,0,0,0,0,0,0,0,1,0,0
0.475,0.959,-5.339,0,0.198,0.46,0.0927,0.0862,0.102,165.039,0,0,0,0,0,0,0,0,0,0,0,1
0.738,0.748,-4.902,1,0.0453,0.182,0.0,0.109,0.896,94.949,1,0,0,0,0,0,0,0,0,0,0,0
0.432,0.596,-8.861,0,0.0364,0.744,0.0,0.317,0.612,84.974,0,0,0,0,0,0,0,1,0,0,0,0
0.514,0.174,-28.958,0,0.0544,0.965,0.964,0.0998,0.513,150.056,0,0,0,0,0,0,0,0,0,1,0,0
0.17,0.823,-5.269,0,0.0617,0.122,0.932,0.125,0.165,100.295,0,0,1,0,0,0,0,0,0,0,0,0
0.722,0.782,-7.762,1,0.0696,0.207,0.0,0.238,0.833,170.098,0,1,0,0,0,0,0,0,0,0,0,0
0.758,0.679,-13.531,1,0.0545,0.573,0.917,0.0932,0.84,103.955,0,0,0,0,0,0,0,0,0,1,0,0
0.347,0.948,-0.856,1,0.0585,0.000137,0.0,0.342,0.73,178.324,0,0,0,0,1,0,0,0,0,0,0,0
0.612,0.866,-2.789,0,0.0922,0.0387,4.31e-05,0.0508,0.469,149.949,0,0,0,0,0,0,0,1,0,0,0,0
0.705,0.834,-8.017,1,0.0735,0.00152,0.829,0.0256,0.471,145.003,0,0,0,0,0,0,0,0,1,0,0,0
0.686,0.821,-4.02,1,0.0321,0.608,4.27e-06,0.278,0.926,146.11,0,0,0,0,0,1,0,0,0,0,0,0
0.747,0.296,-10.203,1,0.035,0.935,0.00195,0.318,0.624,88.036,0,0,0,0,0,0,0,1,0,0,0,0
0.558,0.934,-4.072,0,0.0355,0.0185,0.21,0.275,0.385,130.008,0,0,0,0,0,0,0,0,0,0,1,0
0.501,0.769,-6.257,1,0.0326,0.225,0.0,0.109,0.737,162.047,0,0,0,0,0,0,0,0,1,0,0,0
0.779,0.453,-8.983,1,0.0499,0.13,0.0,0.256,0.327,127.073,1,0,0,0,0,0,0,0,0,0,0,0
0.524,0.643,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,0,0,0,0,0,0,0,0,0,1,0,0
0.315,0.0392,-27.539,0,0.0385,0.989,0.88,0.0821,0.0606,58.582,0,0,0,0,1,0,0,0,0,0,0,0
0.387,0.715,-4.246,1,0.044,0.0098,0.0,0.0908,0.306,150.079,0,1,0,0,0,0,0,0,0,0,0,0
0.811,0.37,-10.857,0,0.238,0.369,0.433,0.108,0.549,112.012,0,0,0,0,0,0,0,0,0,0,1,0
0.803,0.451,-11.116,1,0.0514,0.00017,0.949,0.102,0.811,116.013,0,0,0,0,0,0,0,1,0,0,0,0
0.417,0.706,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,0,0,0,0,0,0,1,0,0,0,0,0
0.626,0.536,-12.903,1,0.0335,0.652,0.892,0.0727,0.963,125.139,0,0,0,0,0,0,0,0,0,1,0,0
0.556,0.959,-3.248,1,0.135,0.119,0.0,0.337,0.847,159.026,1,0,0,0,0,0,0,0,0,0,0,0
0.551,0.934,-5.263,1,0.0531,0.0354,0.0,0.519,0.786,131.583,0,0,0,0,0,0,0,1,0,0,0,0
0.427,0.314,-16.865,1,0.0367,0.96,0.895,0.096,0.928,105.85,0,0,0,0,0,1,0,0,0,0,0,0
0.0884,0.939,-3.531,1,0.0847,3.72e-06,0.844,0.139,0.158,165.487,0,0,0,0,0,0,0,0,1,0,0,0
0.509,0.217,-13.977,1,0.0271,0.895,0.555,0.285,0.479,84.532,0,0,1,0,0,0,0,0,0,0,0,0
0.435,0.933,-4.461,0,0.0472,0.0257,1.24e-06,0.402,0.495,139.111,0,1,0,0,0,0,0,0,0,0,0,0
0.662,0.785,-10.159,0,0.203,0.614,0.0,0.106,0.797,180.108,0,1,0,0,0,0,0,0,0,0,0,0
0.515,0.766,-7.291,0,0.0941,0.464,3.12e-06,0.136,0.346,112.466,0,0,0,0,1,0,0,0,0,0,0,0
0.407,0.0642,-17.702,1,0.0367,0.842,0.0,0.12,0.232,84.8,0,0,0,1,0,0,0,0,0,0,0,0
0.758,0.682,-6.386,0,0.204,0.041,0.0,0.178,0.545,157.04,0,0,0,0,0,0,0,0,0,0,1,0
0.721,0.924,-2.85,0,0.117,0.0401,0.0009,0.0634,0.4,134.91,0,0,0,1,0,0,0,0,0,0,0,0
0.421,0.529,-6.302,0,0.131,0.435,0.0,0.148,0.212,133.894,0,0,0,0,0,0,0,0,0,1,0,0
0.686,0.879,-6.385,1,0.0421,0.179,0.0,0.148,0.534,144.031,0,0,0,0,0,0,0,0,1,0,0,0
0.764,0.69,-5.616,1,0.0453,0.239,7.42e-06,0.114,0.501,144.956,0,0,0,0,0,0,1,0,0,0,0,0
0.761,0.881,-4.1,0,0.0416,0.446,0.0,0.237,0.596,100.077,0,0,0,0,0,0,0,0,1,0,0,0
0.397,0.951,-6.074,1,0.0726,7.09e-06,0.621,0.293,0.607,82.483,0,1,0,0,0,0,0,0,0,0,0,0
0.543,0.694,-15.66,0,0.0437,0.639,0.862,0.0717,0.604,170.02,0,0,0,0,0,0,0,0,0,0,1,0
0.443,0.415,-8.456,1,0.0484,0.82,0.0,0.146,0.468,79.33,0,0,0,0,0,0,0,0,0,1,0,0
0.223,0.844,-5.244,0,0.125,0.0249,8.82e-06,0.0543,0.098,154.726,0,0,0,0,0,0,0,1,0,0,0,0
0.78,0.575,-7.247,0,0.273,0.43,0.0,0.143,0.773,84.492,0,0,0,0,0,0,0,0,0,1,0,0
0.234,0.1,-22.705,1,0.0449,0.976,0.0301,0.069,0.208,95.372,0,0,0,0,1,0,0,0,0,0,0,0
0.832,0.808,-5.608,0,0.102,0.113,0.00434,0.115,0.505,93.997,0,0,0,0,0,0,1,0,0,0,0,0
0.521,0.261,-8.094,1,0.0259,0.71,0.0,0.115,0.248,67.035,0,1,0,0,0,0,0,0,0,0,0,0
0.684,0.437,-10.522,1,0.0491,0.742,1.63e-05,0.224,0.964,107.607,0,0,0,0,0,0,0,0,0,1,0,0
0.606,0.36,-7.231,1,0.184,0.509,9.55e-05,0.105,0.0391,72.476,0,0,0,1,0,0,0,0,0,0,0,0
0.547,0.827,-7.422,1,0.0893,0.254,0.0,0.432,0.821,98.504,0,1,0,0,0,0,0,0,0,0,0,0
0.371,0.865,-6.866,1,0.0467,0.0039,0.00145,0.187,0.647,120.203,0,0,0,0,0,0,0,0,0,0,1,0
0.295,0.402,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,0,0,0,0,0,0,1,0,0,0,0,0
0.562,0.888,-5.093,1,0.0396,0.0304,0.00688,0.159,0.406,134.997,0,0,0,0,0,0,0,0,0,0,1,0
0.513,0.914,-9.072,1,0.395,0.258,0.0,0.965,0.401,86.007,1,0,0,0,0,0,0,0,0,0,0,0
0.776,0.844,-5.305,1,0.0297,0.0277,0.000244,0.135,0.868,125.972,0,0,0,0,0,0,0,0,0,0,0,1
0.635,0.357,-10.154,1,0.0315,0.86,2.4e-05,0.087,0.418,122.951,0,0,0,0,1,0,0,0,0,0,0,0
0.657,0.724,-7.114,0,0.0408,0.642,0.0,0.963,0.922,148.137,0,0,0,0,0,0,1,0,0,0,0,0
0.201,0.98,-6.989,1,0.105,1.26e-05,0.683,0.258,0.12,80.085,0,0,0,0,0,0,1,0,0,0,0,0
0.719,0.363,-12.567,1,0.0545,0.692,0.73,0.0803,0.122,142.047,0,0,0,0,0,0,0,1,0,0,0,0
0.563,0.879,-4.735,0,0.0907,0.00125,1.76e-05,0.166,0.602,107.013,1,0,0,0,0,0,0,0,0,0,0,0
0.434,0.342,-11.409,0,0.0302,0.557,0.000114,0.337,0.149,73.944,0,0,0,0,0,0,1,0,0,0,0,0
0.268,0.0124,-28.777,1,0.0358,0.99,0.922,0.0788,0.0726,70.582,0,0,0,0,0,0,0,0,0,1,0,0
0.345,0.844,-6.656,1,0.0725,0.000212,0.00497,0.172,0.384,161.465,1,0,0,0,0,0,0,0,0,0,0,0
0.207,0.983,-2.355,0,0.0643,0.00011,0.1,0.315,0.436,188.785,0,0,1,0,0,0,0,0,0,0,0,0
0.712,0.982,-3.351,1,0.12,0.0382,0.432,0.103,0.318,101.948,0,0,0,0,0,0,1,0,0,0,0,0
0.523,0.984,-3.695,0,0.116,1.86e-05,0.0175,0.0553,0.324,120.004,0,0,0,0,0,0,0,0,0,0,0,1
0.204,0.0522,-26.234,1,0.0404,0.968,0.937,0.0799,0.0345,78.274,1,0,0,0,0,0,0,0,0,0,0,0
0.543,0.913,-4.384,0,0.0475,0.00123,0.593,0.0835,0.0878,174.003,0,0,0,0,1,0,0,0,0,0,0,0
0.795,0.733,-7.609,0,0.0724,0.00634,0.497,0.093,0.936,110.787,0,0,0,0,0,0,0,0,0,1,0,0
0.631,0.864,-7.573,0,0.047,0.0576,0.00203,0.396,0.683,130.956,0,0,0,0,1,0,0,0,0,0,0,0
0.583,0.297,-13.008,1,0.0473,0.956,0.0,0.47,0.727,150.707,0,0,0,0,1,0,0,0,0,0,0,0
0.899,0.635,-6.727,1,0.16,0.145,0.006,0.141,0.781,127.975,0,0,0,0,0,0,1,0,0,0,0,0
0.571,0.587,-8.755,1,0.031,0.185,9e-06,0.0853,0.818,101.084,1,0,0,0,0,0,0,0,0,0,0,0
0.518,0.519,-7.771,1,0.0268,0.139,0.0,0.345,0.205,131.928,0,0,0,0,1,0,0,0,0,0,0,0
0.313,0.828,-5.075,0,0.0541,0.00412,0.000176,0.395,0.66,169.852,0,0,0,0,0,0,0,1,0,0,0,0
0.898,0.404,-11.271,1,0.0801,0.0503,0.127,0.131,0.408,93.999,0,0,1,0,0,0,0,0,0,0,0,0
0.593,0.957,-3.521,0,0.156,0.0392,0.967,0.134,0.341,179.993,0,0,0,0,1,0,0,0,0,0,0,0
0.876,0.675,-7.655,0,0.228,0.296,0.0,0.106,0.0753,119.905,0,0,1,0,0,0,0,0,0,0,0,0
0.358,0.905,-5.776,0,0.453,0.304,0.0,0.454,0.468,176.67,0,0,0,0,0,1,0,0,0,0,0,0
0.299,0.0354,-21.395,1,0.0396,0.994,0.882,0.139,0.136,75.199,0,0,0,0,0,0,0,0,0,0,1,0
0.775,0.549,-8.612,1,0.193,0.153,0.00139,0.0763,0.539,83.051,0,0,0,0,0,0,0,0,0,0,0,1
0.596,0.997,-3.259,0,0.18,0.23,0.00349,0.584,0.15,169.968,0,0,0,0,0,0,1,0,0,0,0,0
0.155,0.0875,-13.154,1,0.0522,0.157,0.968,0.146,0.0212,68.103,0,0,0,1,0,0,0,0,0,0,0,0
0.841,0.808,-2.834,0,0.0491,0.116,1.42e-05,0.134,0.654,135.074,0,0,0,0,0,0,0,0,0,1,0,0
0.615,0.386,-9.799,1,0.0312,0.825,4.46e-06,0.115,0.148,129.925,0,0,0,1,0,0,0,0,0,0,0,0
0.32,0.853,-4.859,0,0.131,0.0134,8.77e-05,0.0742,0.373,185.809,0,0,0,0,0,0,0,0,0,0,1,0
0.722,0.922,-7.239,1,0.136,0.0137,1.24e-05,0.328,0.863,162.998,0,0,0,0,0,0,0,0,0,1,0,0
0.642,0.452,-9.99,0,0.0336,0.837,0.0,0.134,0.521,124.002,0,0,0,0,0,0,0,0,0,0,0,1
0.549,0.396,-9.096,0,0.0689,0.749,0.8,0.0769,0.591,87.614,0,0,0,0,0,1,0,0,0,0,0,0
0.607,0.178,-15.471,1,0.0499,0.737,0.0,0.387,0.422,127.956,0,0,0,0,0,0,0,0,0,0,0,1
0.646,0.418,-8.44,1,0.0465,0.434,0.00475,0.107,0.198,120.022,0,0,0,0,0,0,0,1,0,0,0,0
0.764,0.275,-11.795,0,0.0394,0.244,0.731,0.284,0.437,115.006,1,0,0,0,0,0,0,0,0,0,0,0
0.0697,0.0936,-22.559,1,0.0459,0.971,0.84,0.09,0.0262,76.302,0,0,0,1,0,0,0,0,0,0,0,0
0.7,0.635,-6.019,0,0.0374,0.00629,0.0,0.135,0.594,124.953,0,1,0,0,0,0,0,0,0,0,0,0
0.702,0.315,-18.87,0,0.222,0.966,0.0,0.605,0.961,100.332,0,0,1,0,0,0,0,0,0,0,0,0
0.682,0.785,-5.867,0,0.0399,0.0806,0.000475,0.106,0.427,101.983,0,0,0,0,0,0,1,0,0,0,0,0
0.499,0.469,-8.904,1,0.0324,0.243,6.19e-06,0.112,0.528,147.546,1,0,0,0,0,0,0,0,0,0,0,0
0.549,0.28,-9.283,0,0.0406,0.929,0.00209,0.507,0.729,124.995,0,0,0,0,0,0,0,0,0,1,0,0
0.762,0.625,-7.559,1,0.0382,0.0572,0.0325,0.129,0.891,144.085,0,0,1,0,0,0,0,0,0,0,0,0
0.34,0.842,-12.694,0,0.0654,0.000437,0.000238,0.223,0.48,180.257,0,0,0,0,0,0,0,0,0,1,0,0
0.751,0.942,-8.2,1,0.0629,0.54,0.875,0.101,0.611,140.054,0,0,0,0,0,0,0,0,0,1,0,0
0.312,0.613,-7.386,0,0.0322,0.15,0.0,0.115,0.333,149.948,0,0,0,0,1,0,0,0,0,0,0,0
0.38,0.742,-5.677,1,0.0369,0.000812,0.0,0.856,0.262,160.748,0,0,1,0,0,0,0,0,0,0,0,0
0.178,0.799,-5.136,1,0.0521,0.000223,0.115,0.16,0.15,170.13,0,1,0,0,0,0,0,0,0,0,0,0
0.559,0.543,-5.429,1,0.302,0.00133,2e-05,0.0577,0.337,75.958,0,1,0,0,0,0,0,0,0,0,0,0
0.766,0.36,-6.206,1,0.0523,0.388,0.0,0.349,0.44,106.613,0,0,0,0,0,0,0,0,0,1,0,0
0.744,0.659,-14.362,0,0.0864,0.0814,0.0,0.0276,0.911,103.957,0,0,0,0,0,0,0,0,0,1,0,0
0.421,0.445,-9.341,0,0.0432,0.758,0.0,0.0894,0.356,112.16,0,0,0,0,0,0,0,1,0,0,0,0
0.796,0.774,-3.379,0,0.0928,0.267,0.0,0.0915,0.55,99.902,0,0,0,1,0,0,0,0,0,0,0,0
0.179,0.987,-5.297,0,0.101,0.00123,0.463,0.621,0.0643,95.738,1,0,0,0,0,0,0,0,0,0,0,0
0.331,0.963,-4.772,1,0.233,0.00124,0.0,0.4,0.454,149.34,0,0,0,0,0,0,0,0,0,1,0,0
0.524,0.0514,-21.5,1,0.0737,0.977,0.923,0.11,0.213,84.318,0,0,1,0,0,0,0,0,0,0,0,0
0.724,0.204,-11.308,0,0.0508,0.911,1.16e-06,0.0959,0.615,115.006,0,0,0,0,1,0,0,0,0,0,0,0
0.722,0.857,-6.146,0,0.0344,0.912,0.00072,0.24,0.816,109.959,0,0,0,0,1,0,0,0,0,0,0,0
0.725,0.433,-9.22,1,0.0366,0.741,2.68e-06,0.11,0.541,142.926,0,0,1,0,0,0,0,0,0,0,0,0
0.584,0.698,-3.444,1,0.0277,0.538,0.0,0.108,0.271,114.026,0,0,0,0,0,0,0,0,0,1,0,0
0.598,0.713,-4.87,1,0.106,0.0493,0.0,0.262,0.668,75.968,0,0,1,0,0,0,0,0,0,0,0,0
0.502,0.624,-7.128,1,0.0306,0.243,1.98e-05,0.0633,0.482,80.043,0,0,1,0,0,0,0,0,0,0,0,0
0.475,0.109,-17.962,1,0.0335,0.978,0.868,0.103,0.104,95.014,1,0,0,0,0,0,0,0,0,0,0,0
0.203,0.9,-5.535,1,0.0949,3.62e-06,0.946,0.374,0.431,108.132,0,0,0,0,0,0,1,0,0,0,0,0
0.643,0.488,-21.464,0,0.923,0.799,0.0,0.931,0.354,119.525,0,0,0,0,0,0,1,0,0,0,0,0
0.802,0.798,-8.947,0,0.048,6.54e-06,0.704,0.0887,0.322,118.98,0,0,0,0,1,0,0,0,0,0,0,0
0.709,0.802,-5.111,1,0.0655,0.354,0.0,0.117,0.852,131.561,0,0,0,0,1,0,0,0,0,0,0,0
0.599,0.946,-4.192,1,0.0378,0.000669,0.0,0.0973,0.653,108.934,0,0,0,0,0,0,0,0,1,0,0,0
0.532,0.151,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,1,0,0,0,0,0,0,0,0,0,0,0
0.667,0.415,-16.454,1,0.0415,0.00594,0.816,0.15,0.371,125.996,0,1,0,0,0,0,0,0,0,0,0,0
0.815,0.713,-13.131,1,0.0641,3.04e-05,0.96,0.0864,0.686,124.004,0,1,0,0,0,0,0,0,0,0,0,0
0.67,0.519,-5.731,1,0.554,0.459,0.00496,0.107,0.447,79.589,0,0,0,0,0,0,0,1,0,0,0,0
0.806,0.734,-8.607,1,0.173,0.441,0.0,0.118,0.859,92.031,0,0,1,0,0,0,0,0,0,0,0,0
0.348,0.968,-4.887,1,0.0831,1.33e-05,0.00338,0.409,0.259,150.064,0,0,1,0,0,0,0,0,0,0,0,0
0.588,0.198,-13.095,1,0.0306,0.727,0.0,0.169,0.427,117.096,1,0,0,0,0,0,0,0,0,0,0,0
0.581,0.68,-5.076,0,0.0357,0.11,0.0,0.177,0.438,107.986,0,0,0,0,0,0,0,0,1,0,0,0
0.63,0.694,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,0,0,0,0,0,0,0,0,0,0,0,1
0.836,0.743,-6.305,0,0.0656,0.0995,0.0,0.335,0.722,108.966,0,0,0,0,0,0,0,0,0,0,1,0
0.596,0.959,-3.999,0,0.0382,0.00121,0.628,0.062,0.883,135.024,0,0,0,0,0,0,0,1,0,0,0,0
0.573,0.356,-9.775,1,0.0267,0.545,0.0,0.376,0.869,145.054,0,0,0,0,1,0,0,0,0,0,0,0
0.644,0.783,-10.19,1,0.0434,0.00053,0.899,0.0639,0.713,125.525,0,0,1,0,0,0,0,0,0,0,0,0
0.723,0.645,-4.94,1,0.0326,0.393,5.83e-05,0.367,0.516,106.004,0,0,1,0,0,0,0,0,0,0,0,0
0.772,0.322,-14.619,0,0.0535,0.195,0.83,0.0942,0.237,120.0,0,0,0,0,0,0,0,0,0,1,0,0
0.629,0.842,-6.774,0,0.169,0.559,0.0,0.203,0.815,169.934,0,0,0,0,1,0,0,0,0,0,0,0
0.434,0.989,-7.275,1,0.09,0.018,0.316,0.188,0.604,169.67,0,1,0,0,0,0,0,0,0,0,0,0
0.601,0.824,-4.757,1,0.0474,0.00866,0.173,0.155,0.246,167.965,1,0,0,0,0,0,0,0,0,0,0,0
0.524,0.768,-7.821,1,0.0309,0.00816,0.0213,0.0666,0.0562,117.947,0,0,0,0,0,0,0,1,0,0,0,0
0.776,0.735,-4.632,1,0.139,0.000347,1.88e-06,0.0717,0.533,172.119,0,1,0,0,0,0,0,0,0,0,0,0
0.271,0.405,-10.839,1,0.0379,0.337,0.139,0.165,0.187,109.177,0,0,1,0,0,0,0,0,0,0,0,0
0.637,0.786,-6.521,1,0.0388,0.0124,0.0,0.313,0.349,121.965,0,1,0,0,0,0,0,0,0,0,0,0
0.66,0.567,-6.318,0,0.0289,0.00428,0.0137,0.11,0.182,107.754,0,0,0,0,1,0,0,0,0,0,0,0
0.777,0.423,-8.635,0,0.0482,0.828,0.463,0.0211,0.872,100.714,0,0,0,0,0,1,0,0,0,0,0,0
0.727,0.758,-5.454,1,0.0313,0.546,0.000184,0.233,0.492,104.008,0,0,0,0,0,0,0,1,0,0,0,0
0.866,0.726,-6.795,1,0.051,0.284,0.000103,0.121,0.618,126.089,0,0,0,0,0,0,0,0,0,0,0,1
0.74,0.408,-12.99,0,0.0326,0.139,0.0,0.0936,0.38,100.495,0,0,0,0,1,0,0,0,0,0,0,0
0.304,0.34,-12.157,1,0.0298,0.88,4e-05,0.223,0.308,96.632,0,0,0,1,0,0,0,0,0,0,0,0
0.484,0.647,-13.536,0,0.0383,0.777,0.91,0.0544,0.961,117.952,0,0,0,0,0,0,0,1,0,0,0,0
0.58,0.848,-7.978,0,0.0444,0.0711,0.00132,0.168,0.225,135.006,0,0,0,0,1,0,0,0,0,0,0,0
0.37,0.983,-4.776,1,0.186,1.1e-05,0.75,0.122,0.182,170.054,0,0,1,0,0,0,0,0,0,0,0,0
0.638,0.188,-16.788,1,0.0363,0.87,0.0,0.0739,0.693,97.189,0,0,0,0,0,1,0,0,0,0,0,0
0.592,0.964,0.643,1,0.182,0.00894,0.00457,0.169,0.343,179.969,0,0,1,0,0,0,0,0,0,0,0,0
0.453,0.482,-7.522,0,0.0417,0.786,2.64e-06,0.222,0.365,133.535,0,0,0,0,0,0,0,1,0,0,0,0
0.591,0.769,-5.239,1,0.15,0.049,0.0,0.369,0.723,124.007,0,0,1,0,0,0,0,0,0,0,0,0
0.779,0.976,-6.785,1,0.0495,0.0979,0.878,0.0971,0.0301,130.008,1,0,0,0,0,0,0,0,0,0,0,0
0.289,0.619,-5.97,1,0.125,0.877,0.0298,0.397,0.197,72.139,1,0,0,0,0,0,0,0,0,0,0,0
0.642,0.655,-7.145,0,0.0628,0.101,0.431,0.0917,0.283,142.045,1,0,0,0,0,0,0,0,0,0,0,0
0.691,0.186,-13.672,0,0.0487,0.686,0.934,0.0762,0.548,86.383,0,0,0,0,0,0,0,0,0,0,1,0
0.491,0.51,-7.617,1,0.0342,0.095,3.72e-05,0.0472,0.147,138.109,0,0,0,1,0,0,0,0,0,0,0,0
0.503,0.354,-7.493,1,0.0329,0.938,0.0,0.0987,0.372,72.295,1,0,0,0,0,0,0,0,0,0,0,0
0.621,0.512,-11.074,0,0.0547,0.634,0.0,0.0803,0.926,114.802,0,0,0,0,0,0,0,1,0,0,0,0
0.481,0.97,-2.684,0,0.0695,1.23e-05,0.0102,0.206,0.345,100.013,0,0,0,0,0,0,1,0,0,0,0,0
0.726,0.742,-6.154,1,0.234,0.349,0.0,0.404,0.796,140.048,0,0,0,0,0,0,0,0,1,0,0,0
0.304,0.674,-6.012,1,0.039,0.0506,0.000218,0.548,0.163,148.039,0,0,0,0,0,0,0,0,0,0,0,1
0.572,0.777,-3.899,0,0.0808,0.0029,0.0,0.0742,0.703,124.829,0,1,0,0,0,0,0,0,0,0,0,0
0.631,0.569,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,0,0,0,0,0,1,0,0,0,0,0,0
0.384,0.938,-6.323,0,0.124,0.000236,0.0,0.132,0.163,92.859,0,0,0,0,1,0,0,0,0,0,0,0
0.56,0.652,-9.809,1,0.0538,0.589,0.00171,0.249,0.947,134.015,0,0,0,0,0,0,0,0,0,0,1,0
0.6,0.89,-5.523,1,0.0566,0.00302,0.000287,0.211,0.827,99.918,0,0,0,0,0,0,0,0,0,1,0,0
0.2,0.954,-4.717,1,0.121,1.89e-05,0.0139,0.114,0.102,112.063,0,1,0,0,0,0,0,0,0,0,0,0
0.0916,0.131,-27.429,1,0.0449,0.904,0.854,0.11,0.0384,87.477,1,0,0,0,0,0,0,0,0,0,0,0
0.674,0.858,-6.311,1,0.0849,0.831,0.0,0.249,0.792,96.893,0,0,0,0,1,0,0,0,0,0,0,0
0.534,0.851,-6.545,1,0.0375,0.714,0.0,0.533,0.837,95.474,1,0,0,0,0,0,0,0,0,0,0,0
0.29,0.922,-7.833,0,0.051,4.48e-05,0.783,0.0749,0.323,137.527,0,0,0,0,0,0,1,0,0,0,0,0
0.378,0.387,-8.304,0,0.0295,0.909,3.3e-06,0.165,0.335,139.277,1,0,0,0,0,0,0,0,0,0,0,0
0.871,0.379,-10.751,0,0.0752,0.0858,0.141,0.0689,0.491,107.961,0,0,0,0,0,0,1,0,0,0,0,0
0.379,0.844,-4.633,1,0.0489,0.00477,0.923,0.119,0.13,113.348,0,0,1,0,0,0,0,0,0,0,0,0
0.569,0.627,-9.495,1,0.056,0.751,0.0,0.0601,0.912,168.056,0,0,0,0,0,0,0,0,0,0,1,0
0.484,0.457,-12.104,1,0.0348,0.446,0.00252,0.892,0.406,81.381,0,0,0,0,0,0,0,1,0,0,0,0
0.352,0.959,-5.657,0,0.0937,0.00029,0.0,0.386,0.334,161.059,0,0,0,0,0,1,0,0,0,0,0,0
0.339,0.985,-3.382,0,0.0552,0.00012,0.845,0.161,0.38,102.785,0,0,0,0,0,0,1,0,0,0,0,0
0.673,0.354,-15.846,0,0.0553,0.686,0.787,0.0787,0.282,102.623,0,0,0,0,0,0,0,0,0,0,0,1
0.47,0.0296,-25.411,0,0.0352,0.991,0.948,0.0976,0.184,89.408,0,0,0,0,0,0,0,1,0,0,0,0
0.634,0.848,-4.91,1,0.158,0.0899,0.0,0.141,0.959,204.151,0,0,0,0,0,0,0,0,0,1,0,0
0.463,0.747,-4.651,1,0.033,0.00983,0.000787,0.423,0.201,138.574,0,0,0,0,0,0,0,1,0,0,0,0
0.506,0.884,-5.708,1,0.126,0.24,0.0,0.192,0.668,167.966,1,0,0,0,0,0,0,0,0,0,0,0
0.34,0.706,-7.939,1,0.0357,0.396,0.966,0.246,0.963,165.09,0,0,1,0,0,0,0,0,0,0,0,0
0.555,0.859,-3.718,1,0.091,0.0448,0.0,0.203,0.802,158.113,0,0,0,0,0,0,0,0,0,1,0,0
0.723,0.772,-6.784,1,0.0792,0.00524,1.15e-05,0.367,0.58,102.004,0,1,0,0,0,0,0,0,0,0,0,0
0.746,0.738,-6.35,0,0.0354,0.0899,6.25e-05,0.103,0.803,120.079,0,1,0,0,0,0,0,0,0,0,0,0
0.692,0.651,-5.524,1,0.207,0.779,0.0,0.113,0.368,96.136,0,0,0,0,0,0,1,0,0,0,0,0
0.199,0.942,-5.304,1,0.0804,1.36e-05,0.236,0.288,0.152,151.757,0,0,0,0,0,1,0,0,0,0,0,0
0.663,0.706,-6.196,1,0.318,0.000952,9.68e-05,0.236,0.466,98.444,0,0,1,0,0,0,0,0,0,0,0,0
0.357,0.919,-8.513,0,0.0584,0.000753,0.17,0.296,0.265,105.328,0,0,0,0,1,0,0,0,0,0,0,0
0.775,0.737,-16.082,0,0.0636,0.0147,0.0236,0.0967,0.855,118.733,0,0,0,0,0,0,0,0,0,0,1,0
0.711,0.426,-9.461,1,0.176,0.00191,0.075,0.177,0.395,78.057,0,0,0,0,0,0,0,1,0,0,0,0
0.731,0.683,-10.692,1,0.181,0.206,0.082,0.556,0.156,122.982,0,0,0,0,0,0,0,1,0,0,0,0
0.444,0.426,-10.28,1,0.0324,0.179,0.0,0.368,0.83,132.755,0,0,0,0,0,0,0,1,0,0,0,0
0.611,0.879,-4.263,0,0.0446,0.0208,0.0,0.186,0.381,139.963,0,0,0,1,0,0,0,0,0,0,0,0
0.422,0.971,-7.814,1,0.0619,6.56e-06,0.761,0.119,0.0367,115.043,0,0,0,0,0,0,0,0,0,1,0,0
0.47,0.842,-1.628,0,0.0355,0.00303,0.851,0.126,0.0619,175.055,0,0,0,0,1,0,0,0,0,0,0,0
0.544,0.948,-2.418,1,0.0451,0.0125,0.0,0.328,0.696,127.961,0,0,0,0,0,0,0,0,0,0,0,1
0.625,0.807,-5.834,1,0.0525,0.142,0.611,0.0635,0.758,170.054,0,0,0,0,0,0,0,1,0,0,0,0
0.477,0.581,-8.795,1,0.119,0.523,0.0,0.201,0.282,129.571,0,0,0,0,0,0,0,0,1,0,0,0
0.401,0.989,-2.953,1,0.448,0.136,0.0,0.088,0.533,79.133,0,0,0,0,0,0,0,0,0,0,0,1
